DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN_CITY_NAME,ORIGIN_STATE_NM,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST_CITY_NAME,DEST_STATE_NM,CRS_DEP_TIME,DEP_DELAY,ARR_DELAY,CANCELLED,DIVERTED
1,3,12/1/2021 12:00:00 AM,10408,1040805,30408,"Appleton, WI",Wisconsin,11433,1143302,31295,"Detroit, MI",Michigan,1110,21.00,24.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,10408,1040805,30408,"Appleton, WI",Wisconsin,11433,1143302,31295,"Detroit, MI",Michigan,1720,-1.00,3.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,10408,1040805,30408,"Appleton, WI",Wisconsin,13487,1348702,31650,"Minneapolis, MN",Minnesota,0655,4.00,12.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,10408,1040805,30408,"Appleton, WI",Wisconsin,13487,1348702,31650,"Minneapolis, MN",Minnesota,1155,0.00,-7.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,10408,1040805,30408,"Appleton, WI",Wisconsin,13487,1348702,31650,"Minneapolis, MN",Minnesota,1805,-5.00,-26.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,10408,1040805,30408,"Appleton, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,0650,-10.00,4.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,10408,1040805,30408,"Appleton, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,0805,-4.00,1.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,10408,1040805,30408,"Appleton, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,0830,-3.00,13.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,10408,1040805,30408,"Appleton, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,1130,0.00,-16.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,10408,1040805,30408,"Appleton, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,1305,-3.00,-2.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,10408,1040805,30408,"Appleton, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,1427,1.00,-17.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,10408,1040805,30408,"Appleton, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,1642,5.00,-10.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,10408,1040805,30408,"Appleton, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,1750,-5.00,5.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,10408,1040805,30408,"Appleton, WI",Wisconsin,14112,1411206,33195,"St. Petersburg, FL",Florida,1812,141.00,117.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,10466,1046602,30466,"Phoenix, AZ",Arizona,10408,1040805,30408,"Appleton, WI",Wisconsin,1453,28.00,94.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,10693,1069302,30693,"Nashville, TN",Tennessee,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1155,-4.00,-9.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,10693,1069302,30693,"Nashville, TN",Tennessee,13342,1334207,33342,"Milwaukee, WI",Wisconsin,2035,23.00,24.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,10721,1072102,30721,"Boston, MA",Massachusetts,13342,1334207,33342,"Milwaukee, WI",Wisconsin,0850,0.00,5.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,10721,1072102,30721,"Boston, MA",Massachusetts,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1510,-5.00,-11.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,10821,1082106,30852,"Baltimore, MD",Maryland,13342,1334207,33342,"Milwaukee, WI",Wisconsin,2050,11.00,-2.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,11057,1105703,31057,"Charlotte, NC",North Carolina,10408,1040805,30408,"Appleton, WI",Wisconsin,2112,-10.00,20.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,11057,1105703,31057,"Charlotte, NC",North Carolina,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1020,2.00,-4.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,11057,1105703,31057,"Charlotte, NC",North Carolina,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1620,-6.00,1.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,11057,1105703,31057,"Charlotte, NC",North Carolina,13342,1334207,33342,"Milwaukee, WI",Wisconsin,2256,-8.00,0.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,11057,1105703,31057,"Charlotte, NC",North Carolina,13485,1348502,33485,"Madison, WI",Wisconsin,1154,-4.00,-11.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,11057,1105703,31057,"Charlotte, NC",North Carolina,13485,1348502,33485,"Madison, WI",Wisconsin,1437,-4.00,-12.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,11057,1105703,31057,"Charlotte, NC",North Carolina,13485,1348502,33485,"Madison, WI",Wisconsin,2241,-4.00,20.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,11203,1120302,30424,"Mosinee, WI",Wisconsin,11433,1143302,31295,"Detroit, MI",Michigan,0700,4.00,4.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,11203,1120302,30424,"Mosinee, WI",Wisconsin,11433,1143302,31295,"Detroit, MI",Michigan,1433,-6.00,-7.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,11203,1120302,30424,"Mosinee, WI",Wisconsin,13487,1348702,31650,"Minneapolis, MN",Minnesota,0615,-5.00,19.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,11203,1120302,30424,"Mosinee, WI",Wisconsin,13487,1348702,31650,"Minneapolis, MN",Minnesota,1610,-5.00,4.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,11203,1120302,30424,"Mosinee, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,1000,160.00,145.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,11203,1120302,30424,"Mosinee, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,1544,-12.00,-25.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,11203,1120302,30424,"Mosinee, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,1712,-11.00,-31.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,11259,1125904,30194,"Dallas, TX",Texas,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1415,12.00,10.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,11278,1127805,30852,"Washington, DC",Virginia,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1555,8.00,8.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,11278,1127805,30852,"Washington, DC",Virginia,13485,1348502,33485,"Madison, WI",Wisconsin,1547,-11.00,-13.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,11292,1129202,30325,"Denver, CO",Colorado,10408,1040805,30408,"Appleton, WI",Wisconsin,1725,4.00,-4.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,11292,1129202,30325,"Denver, CO",Colorado,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1000,0.00,0.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,11292,1129202,30325,"Denver, CO",Colorado,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1100,1.00,1.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,11292,1129202,30325,"Denver, CO",Colorado,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1545,0.00,-6.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,11292,1129202,30325,"Denver, CO",Colorado,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1735,-3.00,-13.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,11292,1129202,30325,"Denver, CO",Colorado,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1940,0.00,-12.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,11292,1129202,30325,"Denver, CO",Colorado,13485,1348502,33485,"Madison, WI",Wisconsin,1045,-3.00,-8.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,11292,1129202,30325,"Denver, CO",Colorado,13485,1348502,33485,"Madison, WI",Wisconsin,1745,-6.00,-4.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,11298,1129806,30194,"Dallas/Fort Worth, TX",Texas,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1053,-6.00,-11.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,11298,1129806,30194,"Dallas/Fort Worth, TX",Texas,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1536,-8.00,-11.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,11298,1129806,30194,"Dallas/Fort Worth, TX",Texas,13342,1334207,33342,"Milwaukee, WI",Wisconsin,2054,-1.00,2.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,11298,1129806,30194,"Dallas/Fort Worth, TX",Texas,13485,1348502,33485,"Madison, WI",Wisconsin,1017,-3.00,19.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,11298,1129806,30194,"Dallas/Fort Worth, TX",Texas,13485,1348502,33485,"Madison, WI",Wisconsin,1425,-5.00,-8.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,11298,1129806,30194,"Dallas/Fort Worth, TX",Texas,13485,1348502,33485,"Madison, WI",Wisconsin,2036,-6.00,-3.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,11433,1143302,31295,"Detroit, MI",Michigan,10408,1040805,30408,"Appleton, WI",Wisconsin,1000,-1.00,-19.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,11433,1143302,31295,"Detroit, MI",Michigan,10408,1040805,30408,"Appleton, WI",Wisconsin,1643,-4.00,-11.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,11433,1143302,31295,"Detroit, MI",Michigan,10408,1040805,30408,"Appleton, WI",Wisconsin,2127,54.00,40.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,11433,1143302,31295,"Detroit, MI",Michigan,11203,1120302,30424,"Mosinee, WI",Wisconsin,1405,-5.00,0.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,11433,1143302,31295,"Detroit, MI",Michigan,11203,1120302,30424,"Mosinee, WI",Wisconsin,2050,48.00,42.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,11433,1143302,31295,"Detroit, MI",Michigan,11977,1197705,31977,"Green Bay, WI",Wisconsin,1010,-8.00,-18.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,11433,1143302,31295,"Detroit, MI",Michigan,11977,1197705,31977,"Green Bay, WI",Wisconsin,1617,11.00,31.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,11433,1143302,31295,"Detroit, MI",Michigan,11977,1197705,31977,"Green Bay, WI",Wisconsin,2115,-4.00,-14.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,11433,1143302,31295,"Detroit, MI",Michigan,13076,1307605,33076,"La Crosse, WI",Wisconsin,1215,-6.00,-24.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,11433,1143302,31295,"Detroit, MI",Michigan,13342,1334207,33342,"Milwaukee, WI",Wisconsin,0825,-2.00,-2.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,11433,1143302,31295,"Detroit, MI",Michigan,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1255,-3.00,-5.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,11433,1143302,31295,"Detroit, MI",Michigan,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1619,-3.00,-10.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,11433,1143302,31295,"Detroit, MI",Michigan,13342,1334207,33342,"Milwaukee, WI",Wisconsin,2259,-2.00,-9.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,11433,1143302,31295,"Detroit, MI",Michigan,13485,1348502,33485,"Madison, WI",Wisconsin,0845,-2.00,-12.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,11433,1143302,31295,"Detroit, MI",Michigan,13485,1348502,33485,"Madison, WI",Wisconsin,1227,0.00,-12.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,11433,1143302,31295,"Detroit, MI",Michigan,13485,1348502,33485,"Madison, WI",Wisconsin,1559,0.00,-11.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,11433,1143302,31295,"Detroit, MI",Michigan,13485,1348502,33485,"Madison, WI",Wisconsin,2123,43.00,31.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,11471,1147103,31471,"Eau Claire, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,0605,-3.00,0.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,11471,1147103,31471,"Eau Claire, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,1725,-11.00,-23.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,11618,1161802,31703,"Newark, NJ",New Jersey,13342,1334207,33342,"Milwaukee, WI",Wisconsin,0645,-2.00,-4.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,11618,1161802,31703,"Newark, NJ",New Jersey,13342,1334207,33342,"Milwaukee, WI",Wisconsin,0900,-4.00,-13.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,11618,1161802,31703,"Newark, NJ",New Jersey,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1500,-7.00,-18.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,11618,1161802,31703,"Newark, NJ",New Jersey,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1805,-8.00,-26.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,11618,1161802,31703,"Newark, NJ",New Jersey,13342,1334207,33342,"Milwaukee, WI",Wisconsin,2140,-11.00,-18.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,11618,1161802,31703,"Newark, NJ",New Jersey,13485,1348502,33485,"Madison, WI",Wisconsin,2000,-8.00,-20.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,11697,1169706,32467,"Fort Lauderdale, FL",Florida,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1755,-3.00,0.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,11977,1197705,31977,"Green Bay, WI",Wisconsin,10397,1039707,30397,"Atlanta, GA",Georgia,1715,-9.00,-31.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,11977,1197705,31977,"Green Bay, WI",Wisconsin,11433,1143302,31295,"Detroit, MI",Michigan,0645,-7.00,-21.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,11977,1197705,31977,"Green Bay, WI",Wisconsin,11433,1143302,31295,"Detroit, MI",Michigan,1155,-7.00,-20.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,11977,1197705,31977,"Green Bay, WI",Wisconsin,11433,1143302,31295,"Detroit, MI",Michigan,1729,0.00,-13.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,11977,1197705,31977,"Green Bay, WI",Wisconsin,13487,1348702,31650,"Minneapolis, MN",Minnesota,0600,-2.00,-16.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,11977,1197705,31977,"Green Bay, WI",Wisconsin,13487,1348702,31650,"Minneapolis, MN",Minnesota,1120,-5.00,-6.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,11977,1197705,31977,"Green Bay, WI",Wisconsin,13487,1348702,31650,"Minneapolis, MN",Minnesota,1745,5.00,-14.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,11977,1197705,31977,"Green Bay, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,0603,-9.00,-30.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,11977,1197705,31977,"Green Bay, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,0636,-9.00,-3.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,11977,1197705,31977,"Green Bay, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,0835,-11.00,-4.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,11977,1197705,31977,"Green Bay, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,1029,-1.00,-17.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,11977,1197705,31977,"Green Bay, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,1130,-10.00,-27.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,11977,1197705,31977,"Green Bay, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,1501,9.00,1.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,11977,1197705,31977,"Green Bay, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,1730,-4.00,-11.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,12191,1219102,31453,"Houston, TX",Texas,13342,1334207,33342,"Milwaukee, WI",Wisconsin,2050,23.00,37.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,12264,1226402,30852,"Washington, DC",Virginia,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1725,-11.00,4.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,12266,1226603,31453,"Houston, TX",Texas,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1215,83.00,96.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,12266,1226603,31453,"Houston, TX",Texas,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1810,-7.00,16.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,12889,1288903,32211,"Las Vegas, NV",Nevada,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1540,27.00,34.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,12889,1288903,32211,"Las Vegas, NV",Nevada,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1600,2.00,2.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,12889,1288903,32211,"Las Vegas, NV",Nevada,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1830,4.00,-2.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,12892,1289208,32575,"Los Angeles, CA",California,13342,1334207,33342,"Milwaukee, WI",Wisconsin,0610,-10.00,3.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,12953,1295304,31703,"New York, NY",New York,13342,1334207,33342,"Milwaukee, WI",Wisconsin,0815,-9.00,-21.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,12953,1295304,31703,"New York, NY",New York,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1246,-10.00,-36.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,12953,1295304,31703,"New York, NY",New York,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1530,-7.00,-13.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,12953,1295304,31703,"New York, NY",New York,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1950,-7.00,-13.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,12953,1295304,31703,"New York, NY",New York,13485,1348502,33485,"Madison, WI",Wisconsin,0825,92.00,77.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,12953,1295304,31703,"New York, NY",New York,13485,1348502,33485,"Madison, WI",Wisconsin,1505,-9.00,-3.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,12953,1295304,31703,"New York, NY",New York,13485,1348502,33485,"Madison, WI",Wisconsin,1945,-10.00,-42.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,13076,1307605,33076,"La Crosse, WI",Wisconsin,11433,1143302,31295,"Detroit, MI",Michigan,1240,-11.00,-34.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,13076,1307605,33076,"La Crosse, WI",Wisconsin,13487,1348702,31650,"Minneapolis, MN",Minnesota,0555,-1.00,-2.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,13076,1307605,33076,"La Crosse, WI",Wisconsin,13487,1348702,31650,"Minneapolis, MN",Minnesota,1342,-2.00,-16.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,13076,1307605,33076,"La Crosse, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,0800,-6.00,-25.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,13076,1307605,33076,"La Crosse, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,1252,-9.00,-11.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,13076,1307605,33076,"La Crosse, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,1800,-4.00,-12.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,13204,1320402,31454,"Orlando, FL",Florida,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1050,-4.00,-5.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,13204,1320402,31454,"Orlando, FL",Florida,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1509,-6.00,-4.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,13204,1320402,31454,"Orlando, FL",Florida,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1750,8.00,16.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,13204,1320402,31454,"Orlando, FL",Florida,13485,1348502,33485,"Madison, WI",Wisconsin,0915,18.00,15.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,13303,1330303,32467,"Miami, FL",Florida,13342,1334207,33342,"Milwaukee, WI",Wisconsin,2105,-4.00,-1.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,10397,1039707,30397,"Atlanta, GA",Georgia,0600,-3.00,-4.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,10397,1039707,30397,"Atlanta, GA",Georgia,0720,-5.00,-13.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,10397,1039707,30397,"Atlanta, GA",Georgia,1107,-3.00,-10.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,10397,1039707,30397,"Atlanta, GA",Georgia,1440,-4.00,-6.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,10397,1039707,30397,"Atlanta, GA",Georgia,1705,16.00,-4.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,10397,1039707,30397,"Atlanta, GA",Georgia,1752,-10.00,-30.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,10693,1069302,30693,"Nashville, TN",Tennessee,1805,-6.00,-19.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,10721,1072102,30721,"Boston, MA",Massachusetts,1114,-3.00,-30.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,10721,1072102,30721,"Boston, MA",Massachusetts,1735,-6.00,-21.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,10821,1082106,30852,"Baltimore, MD",Maryland,1655,-6.00,-23.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,11057,1105703,31057,"Charlotte, NC",North Carolina,0605,-2.00,-19.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,11057,1105703,31057,"Charlotte, NC",North Carolina,1200,-6.00,-30.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,11057,1105703,31057,"Charlotte, NC",North Carolina,1803,6.00,-5.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,11259,1125904,30194,"Dallas, TX",Texas,1035,0.00,-24.00,0.00,0.00
1,3,12/1/2021 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,11278,1127805,30852,"Washington, DC",Virginia,1325,-3.00,-2.00,0.00,0.00
