DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN_CITY_NAME,ORIGIN_STATE_NM,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST_CITY_NAME,DEST_STATE_NM,CRS_DEP_TIME,DEP_DELAY,ARR_DELAY,CANCELLED,DIVERTED
1,4,12/1/2022 12:00:00 AM,10408,1040805,30408,"Appleton, WI",Wisconsin,12889,1288904,32211,"Las Vegas, NV",Nevada,0830,124.00,143.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,10408,1040805,30408,"Appleton, WI",Wisconsin,13487,1348702,31650,"Minneapolis, MN",Minnesota,0615,-8.00,-6.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,10408,1040805,30408,"Appleton, WI",Wisconsin,13487,1348702,31650,"Minneapolis, MN",Minnesota,1215,-1.00,-18.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,10408,1040805,30408,"Appleton, WI",Wisconsin,13930,1393008,30977,"Chicago, IL",Illinois,0600,204.00,180.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,10408,1040805,30408,"Appleton, WI",Wisconsin,13930,1393008,30977,"Chicago, IL",Illinois,0638,-4.00,-19.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,10408,1040805,30408,"Appleton, WI",Wisconsin,13930,1393008,30977,"Chicago, IL",Illinois,0813,-8.00,-13.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,10408,1040805,30408,"Appleton, WI",Wisconsin,13930,1393008,30977,"Chicago, IL",Illinois,0925,28.00,3.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,10408,1040805,30408,"Appleton, WI",Wisconsin,13930,1393008,30977,"Chicago, IL",Illinois,1130,-9.00,-34.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,10408,1040805,30408,"Appleton, WI",Wisconsin,13930,1393008,30977,"Chicago, IL",Illinois,1451,193.00,179.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,10408,1040805,30408,"Appleton, WI",Wisconsin,13930,1393008,30977,"Chicago, IL",Illinois,1546,-7.00,-20.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,10408,1040805,30408,"Appleton, WI",Wisconsin,14082,1408203,34082,"Punta Gorda, FL",Florida,0700,-6.00,-5.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,10408,1040805,30408,"Appleton, WI",Wisconsin,14761,1476107,34761,"Sanford, FL",Florida,0800,68.00,85.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,10693,1069302,30693,"Nashville, TN",Tennessee,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1530,58.00,50.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,10693,1069302,30693,"Nashville, TN",Tennessee,13342,1334207,33342,"Milwaukee, WI",Wisconsin,2135,-9.00,-17.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,10721,1072102,30721,"Boston, MA",Massachusetts,13342,1334207,33342,"Milwaukee, WI",Wisconsin,0715,-13.00,-32.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,10721,1072102,30721,"Boston, MA",Massachusetts,13342,1334207,33342,"Milwaukee, WI",Wisconsin,0730,-1.00,-3.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,10721,1072102,30721,"Boston, MA",Massachusetts,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1759,-4.00,-16.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,10821,1082106,30852,"Baltimore, MD",Maryland,13342,1334207,33342,"Milwaukee, WI",Wisconsin,0840,-8.00,-13.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,10821,1082106,30852,"Baltimore, MD",Maryland,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1940,-1.00,-2.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,11057,1105703,31057,"Charlotte, NC",North Carolina,10408,1040805,30408,"Appleton, WI",Wisconsin,2225,13.00,14.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,11057,1105703,31057,"Charlotte, NC",North Carolina,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1140,-5.00,-6.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,11057,1105703,31057,"Charlotte, NC",North Carolina,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1639,-6.00,-15.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,11057,1105703,31057,"Charlotte, NC",North Carolina,13342,1334207,33342,"Milwaukee, WI",Wisconsin,2245,-4.00,-14.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,11057,1105703,31057,"Charlotte, NC",North Carolina,13485,1348502,33485,"Madison, WI",Wisconsin,1436,-10.00,-20.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,11057,1105703,31057,"Charlotte, NC",North Carolina,13485,1348502,33485,"Madison, WI",Wisconsin,2030,-7.00,-12.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,11057,1105703,31057,"Charlotte, NC",North Carolina,13485,1348502,33485,"Madison, WI",Wisconsin,2230,123.00,114.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,11203,1120302,30424,"Mosinee, WI",Wisconsin,11433,1143302,31295,"Detroit, MI",Michigan,0657,-5.00,-25.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,11203,1120302,30424,"Mosinee, WI",Wisconsin,13487,1348702,31650,"Minneapolis, MN",Minnesota,0645,-10.00,-35.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,11203,1120302,30424,"Mosinee, WI",Wisconsin,13487,1348702,31650,"Minneapolis, MN",Minnesota,1600,-9.00,-41.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,11203,1120302,30424,"Mosinee, WI",Wisconsin,13930,1393008,30977,"Chicago, IL",Illinois,0600,-10.00,-4.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,11203,1120302,30424,"Mosinee, WI",Wisconsin,13930,1393008,30977,"Chicago, IL",Illinois,1112,-12.00,-16.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,11203,1120302,30424,"Mosinee, WI",Wisconsin,13930,1393008,30977,"Chicago, IL",Illinois,1442,-4.00,-9.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,11259,1125904,30194,"Dallas, TX",Texas,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1810,-2.00,-2.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,11278,1127805,30852,"Washington, DC",Virginia,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1100,-5.00,-13.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,11278,1127805,30852,"Washington, DC",Virginia,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1600,3.00,-5.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,11278,1127805,30852,"Washington, DC",Virginia,13485,1348502,33485,"Madison, WI",Wisconsin,1550,-6.00,-11.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,11292,1129202,30325,"Denver, CO",Colorado,10408,1040805,30408,"Appleton, WI",Wisconsin,1721,14.00,10.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,11292,1129202,30325,"Denver, CO",Colorado,13342,1334207,33342,"Milwaukee, WI",Wisconsin,0510,-5.00,-28.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,11292,1129202,30325,"Denver, CO",Colorado,13342,1334207,33342,"Milwaukee, WI",Wisconsin,0946,-5.00,-14.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,11292,1129202,30325,"Denver, CO",Colorado,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1135,0.00,-3.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,11292,1129202,30325,"Denver, CO",Colorado,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1548,-1.00,-15.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,11292,1129202,30325,"Denver, CO",Colorado,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1550,-2.00,-19.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,11292,1129202,30325,"Denver, CO",Colorado,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1726,92.00,77.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,11292,1129202,30325,"Denver, CO",Colorado,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1750,26.00,18.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,11292,1129202,30325,"Denver, CO",Colorado,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1955,7.00,-7.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,11292,1129202,30325,"Denver, CO",Colorado,13485,1348502,33485,"Madison, WI",Wisconsin,0939,-7.00,-12.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,11292,1129202,30325,"Denver, CO",Colorado,13485,1348502,33485,"Madison, WI",Wisconsin,1025,-10.00,-23.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,11292,1129202,30325,"Denver, CO",Colorado,13485,1348502,33485,"Madison, WI",Wisconsin,1743,-2.00,-18.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,11298,1129806,30194,"Dallas/Fort Worth, TX",Texas,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1019,-5.00,-10.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,11298,1129806,30194,"Dallas/Fort Worth, TX",Texas,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1408,18.00,8.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,11298,1129806,30194,"Dallas/Fort Worth, TX",Texas,13342,1334207,33342,"Milwaukee, WI",Wisconsin,2118,-6.00,-15.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,11298,1129806,30194,"Dallas/Fort Worth, TX",Texas,13485,1348502,33485,"Madison, WI",Wisconsin,1015,6.00,0.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,11298,1129806,30194,"Dallas/Fort Worth, TX",Texas,13485,1348502,33485,"Madison, WI",Wisconsin,1432,97.00,96.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,11298,1129806,30194,"Dallas/Fort Worth, TX",Texas,13485,1348502,33485,"Madison, WI",Wisconsin,2111,74.00,65.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,11433,1143302,31295,"Detroit, MI",Michigan,10408,1040805,30408,"Appleton, WI",Wisconsin,1558,-6.00,-22.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,11433,1143302,31295,"Detroit, MI",Michigan,10408,1040805,30408,"Appleton, WI",Wisconsin,2125,-7.00,-15.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,11433,1143302,31295,"Detroit, MI",Michigan,11977,1197705,31977,"Green Bay, WI",Wisconsin,1005,30.00,-3.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,11433,1143302,31295,"Detroit, MI",Michigan,11977,1197705,31977,"Green Bay, WI",Wisconsin,2030,46.00,24.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,11433,1143302,31295,"Detroit, MI",Michigan,13342,1334207,33342,"Milwaukee, WI",Wisconsin,0841,56.00,39.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,11433,1143302,31295,"Detroit, MI",Michigan,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1220,0.00,-5.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,11433,1143302,31295,"Detroit, MI",Michigan,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1720,-6.00,-13.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,11433,1143302,31295,"Detroit, MI",Michigan,13342,1334207,33342,"Milwaukee, WI",Wisconsin,2045,-7.00,7.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,11433,1143302,31295,"Detroit, MI",Michigan,13485,1348502,33485,"Madison, WI",Wisconsin,0859,-5.00,1.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,11433,1143302,31295,"Detroit, MI",Michigan,13485,1348502,33485,"Madison, WI",Wisconsin,1225,31.00,19.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,11433,1143302,31295,"Detroit, MI",Michigan,13485,1348502,33485,"Madison, WI",Wisconsin,1650,-4.00,-13.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,11433,1143302,31295,"Detroit, MI",Michigan,13485,1348502,33485,"Madison, WI",Wisconsin,2025,91.00,68.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,11618,1161802,31703,"Newark, NJ",New Jersey,13342,1334207,33342,"Milwaukee, WI",Wisconsin,0829,-8.00,13.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,11618,1161802,31703,"Newark, NJ",New Jersey,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1522,-4.00,-12.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,11618,1161802,31703,"Newark, NJ",New Jersey,13485,1348502,33485,"Madison, WI",Wisconsin,1817,101.00,88.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,11697,1169706,32467,"Fort Lauderdale, FL",Florida,10408,1040805,30408,"Appleton, WI",Wisconsin,1939,-6.00,-10.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,11977,1197705,31977,"Green Bay, WI",Wisconsin,10397,1039707,30397,"Atlanta, GA",Georgia,0535,-9.00,-28.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,11977,1197705,31977,"Green Bay, WI",Wisconsin,11433,1143302,31295,"Detroit, MI",Michigan,0700,12.00,5.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,11977,1197705,31977,"Green Bay, WI",Wisconsin,11433,1143302,31295,"Detroit, MI",Michigan,1202,-6.00,-24.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,11977,1197705,31977,"Green Bay, WI",Wisconsin,13487,1348702,31650,"Minneapolis, MN",Minnesota,0614,-5.00,-26.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,11977,1197705,31977,"Green Bay, WI",Wisconsin,13487,1348702,31650,"Minneapolis, MN",Minnesota,1200,-7.00,-19.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,11977,1197705,31977,"Green Bay, WI",Wisconsin,13487,1348702,31650,"Minneapolis, MN",Minnesota,1853,-2.00,-12.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,11977,1197705,31977,"Green Bay, WI",Wisconsin,13930,1393008,30977,"Chicago, IL",Illinois,0600,-7.00,-16.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,11977,1197705,31977,"Green Bay, WI",Wisconsin,13930,1393008,30977,"Chicago, IL",Illinois,0632,4.00,-7.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,11977,1197705,31977,"Green Bay, WI",Wisconsin,13930,1393008,30977,"Chicago, IL",Illinois,1111,-10.00,8.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,11977,1197705,31977,"Green Bay, WI",Wisconsin,13930,1393008,30977,"Chicago, IL",Illinois,1157,-11.00,-22.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,11977,1197705,31977,"Green Bay, WI",Wisconsin,13930,1393008,30977,"Chicago, IL",Illinois,1457,8.00,4.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,11977,1197705,31977,"Green Bay, WI",Wisconsin,13930,1393008,30977,"Chicago, IL",Illinois,1536,-10.00,-27.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,11977,1197705,31977,"Green Bay, WI",Wisconsin,13930,1393008,30977,"Chicago, IL",Illinois,1724,2.00,-4.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,12266,1226603,31453,"Houston, TX",Texas,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1200,-4.00,-8.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,12266,1226603,31453,"Houston, TX",Texas,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1825,-5.00,6.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,12478,1247805,31703,"New York, NY",New York,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1530,-1.00,9.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,12478,1247805,31703,"New York, NY",New York,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1820,-5.00,-8.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,12889,1288904,32211,"Las Vegas, NV",Nevada,10408,1040805,30408,"Appleton, WI",Wisconsin,1109,151.00,159.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,12889,1288904,32211,"Las Vegas, NV",Nevada,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1625,116.00,100.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,12889,1288904,32211,"Las Vegas, NV",Nevada,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1825,56.00,37.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,12889,1288904,32211,"Las Vegas, NV",Nevada,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1830,6.00,-12.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,12953,1295304,31703,"New York, NY",New York,13342,1334207,33342,"Milwaukee, WI",Wisconsin,0850,-7.00,-16.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,12953,1295304,31703,"New York, NY",New York,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1129,3.00,-13.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,12953,1295304,31703,"New York, NY",New York,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1450,0.00,-20.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,12953,1295304,31703,"New York, NY",New York,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1910,-4.00,-20.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,12953,1295304,31703,"New York, NY",New York,13485,1348502,33485,"Madison, WI",Wisconsin,0815,18.00,5.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,13076,1307605,33076,"La Crosse, WI",Wisconsin,13487,1348702,31650,"Minneapolis, MN",Minnesota,1606,-5.00,-30.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,13076,1307605,33076,"La Crosse, WI",Wisconsin,13930,1393008,30977,"Chicago, IL",Illinois,0600,-8.00,-2.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,13076,1307605,33076,"La Crosse, WI",Wisconsin,13930,1393008,30977,"Chicago, IL",Illinois,1440,-1.00,-6.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,13204,1320402,31454,"Orlando, FL",Florida,13342,1334207,33342,"Milwaukee, WI",Wisconsin,0720,66.00,66.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,13204,1320402,31454,"Orlando, FL",Florida,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1120,-1.00,-7.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,13204,1320402,31454,"Orlando, FL",Florida,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1635,54.00,46.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,13204,1320402,31454,"Orlando, FL",Florida,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1659,62.00,74.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,13204,1320402,31454,"Orlando, FL",Florida,13485,1348502,33485,"Madison, WI",Wisconsin,1550,80.00,85.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,10397,1039707,30397,"Atlanta, GA",Georgia,0600,-2.00,5.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,10397,1039707,30397,"Atlanta, GA",Georgia,0705,-3.00,-8.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,10397,1039707,30397,"Atlanta, GA",Georgia,1115,-6.00,-11.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,10397,1039707,30397,"Atlanta, GA",Georgia,1426,-2.00,-13.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,10397,1039707,30397,"Atlanta, GA",Georgia,1735,0.00,-17.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,10397,1039707,30397,"Atlanta, GA",Georgia,1850,-4.00,-9.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,10693,1069302,30693,"Nashville, TN",Tennessee,0525,0.00,-25.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,10693,1069302,30693,"Nashville, TN",Tennessee,1835,9.00,-2.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,10721,1072102,30721,"Boston, MA",Massachusetts,0830,-1.00,-13.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,10721,1072102,30721,"Boston, MA",Massachusetts,1640,15.00,27.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,10721,1072102,30721,"Boston, MA",Massachusetts,1744,-2.00,-20.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,10821,1082106,30852,"Baltimore, MD",Maryland,0700,-2.00,-3.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,10821,1082106,30852,"Baltimore, MD",Maryland,1740,56.00,47.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,11057,1105703,31057,"Charlotte, NC",North Carolina,0705,-11.00,-20.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,11057,1105703,31057,"Charlotte, NC",North Carolina,1429,-7.00,-5.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,11057,1105703,31057,"Charlotte, NC",North Carolina,1825,1.00,-6.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,11259,1125904,30194,"Dallas, TX",Texas,0950,74.00,54.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,11278,1127805,30852,"Washington, DC",Virginia,0805,-3.00,-21.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,11278,1127805,30852,"Washington, DC",Virginia,1545,-3.00,-10.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,11292,1129202,30325,"Denver, CO",Colorado,0535,-3.00,-4.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,11292,1129202,30325,"Denver, CO",Colorado,0840,105.00,82.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,11292,1129202,30325,"Denver, CO",Colorado,0925,1.00,-16.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,11292,1129202,30325,"Denver, CO",Colorado,1037,-2.00,-27.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,11292,1129202,30325,"Denver, CO",Colorado,1300,3.00,-7.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,11292,1129202,30325,"Denver, CO",Colorado,1540,-3.00,-6.00,0.00,0.00
1,4,12/1/2022 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,11292,1129202,30325,"Denver, CO",Colorado,1910,44.00,25.00,0.00,0.00
