DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN_CITY_NAME,ORIGIN_STATE_NM,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST_CITY_NAME,DEST_STATE_NM,CRS_DEP_TIME,DEP_DELAY,ARR_DELAY,CANCELLED,DIVERTED
1,7,12/1/2019 12:00:00 AM,10408,1040805,30408,"Appleton, WI",Wisconsin,13487,1348702,31650,"Minneapolis, MN",Minnesota,1915,10.00,-3.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,10408,1040805,30408,"Appleton, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,0600,-5.00,25.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,10408,1040805,30408,"Appleton, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,0630,34.00,51.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,10408,1040805,30408,"Appleton, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,0715,43.00,43.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,10408,1040805,30408,"Appleton, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,0858,32.00,40.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,10408,1040805,30408,"Appleton, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,1131,-13.00,0.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,10408,1040805,30408,"Appleton, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,1145,-12.00,23.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,10408,1040805,30408,"Appleton, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,1545,296.00,321.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,10408,1040805,30408,"Appleton, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,1805,26.00,37.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,10693,1069302,30693,"Nashville, TN",Tennessee,13342,1334207,33342,"Milwaukee, WI",Wisconsin,2240,42.00,39.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,10721,1072102,30721,"Boston, MA",Massachusetts,13342,1334207,33342,"Milwaukee, WI",Wisconsin,0700,189.00,161.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,10721,1072102,30721,"Boston, MA",Massachusetts,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1740,27.00,-2.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,10721,1072102,30721,"Boston, MA",Massachusetts,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1810,,,1.00,0.00
1,7,12/1/2019 12:00:00 AM,10821,1082106,30852,"Baltimore, MD",Maryland,13342,1334207,33342,"Milwaukee, WI",Wisconsin,0840,0.00,-20.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,10821,1082106,30852,"Baltimore, MD",Maryland,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1150,14.00,9.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,10821,1082106,30852,"Baltimore, MD",Maryland,13342,1334207,33342,"Milwaukee, WI",Wisconsin,2040,36.00,11.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11042,1104205,30647,"Cleveland, OH",Ohio,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1725,15.00,2.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11057,1105703,31057,"Charlotte, NC",North Carolina,13342,1334207,33342,"Milwaukee, WI",Wisconsin,0725,22.00,38.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11057,1105703,31057,"Charlotte, NC",North Carolina,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1201,-10.00,-16.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11057,1105703,31057,"Charlotte, NC",North Carolina,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1440,8.00,1.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11057,1105703,31057,"Charlotte, NC",North Carolina,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1615,14.00,22.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11057,1105703,31057,"Charlotte, NC",North Carolina,13342,1334207,33342,"Milwaukee, WI",Wisconsin,2229,79.00,67.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11057,1105703,31057,"Charlotte, NC",North Carolina,13485,1348502,33485,"Madison, WI",Wisconsin,1423,-5.00,11.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11057,1105703,31057,"Charlotte, NC",North Carolina,13485,1348502,33485,"Madison, WI",Wisconsin,2039,0.00,-3.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11203,1120302,30424,"Mosinee, WI",Wisconsin,11433,1143302,31295,"Detroit, MI",Michigan,0655,11.00,51.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11203,1120302,30424,"Mosinee, WI",Wisconsin,11433,1143302,31295,"Detroit, MI",Michigan,1311,24.00,44.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11203,1120302,30424,"Mosinee, WI",Wisconsin,13487,1348702,31650,"Minneapolis, MN",Minnesota,0635,28.00,51.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11203,1120302,30424,"Mosinee, WI",Wisconsin,13487,1348702,31650,"Minneapolis, MN",Minnesota,1155,295.00,296.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11203,1120302,30424,"Mosinee, WI",Wisconsin,13487,1348702,31650,"Minneapolis, MN",Minnesota,1548,13.00,10.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11203,1120302,30424,"Mosinee, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,0620,-5.00,15.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11203,1120302,30424,"Mosinee, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,0956,-2.00,7.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11203,1120302,30424,"Mosinee, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,1150,-12.00,4.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11203,1120302,30424,"Mosinee, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,1520,19.00,22.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11203,1120302,30424,"Mosinee, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,1627,87.00,100.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11203,1120302,30424,"Mosinee, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,2200,-8.00,-28.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11259,1125904,30194,"Dallas, TX",Texas,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1400,8.00,-2.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11278,1127805,30852,"Washington, DC",Virginia,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1105,-3.00,-24.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11278,1127805,30852,"Washington, DC",Virginia,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1840,0.00,-20.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11278,1127805,30852,"Washington, DC",Virginia,13485,1348502,33485,"Madison, WI",Wisconsin,1510,-1.00,13.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11292,1129202,30325,"Denver, CO",Colorado,10408,1040805,30408,"Appleton, WI",Wisconsin,1745,41.00,56.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11292,1129202,30325,"Denver, CO",Colorado,10408,1040805,30408,"Appleton, WI",Wisconsin,2020,13.00,8.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11292,1129202,30325,"Denver, CO",Colorado,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1010,-4.00,-14.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11292,1129202,30325,"Denver, CO",Colorado,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1052,4.00,6.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11292,1129202,30325,"Denver, CO",Colorado,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1635,25.00,19.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11292,1129202,30325,"Denver, CO",Colorado,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1716,251.00,257.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11292,1129202,30325,"Denver, CO",Colorado,13342,1334207,33342,"Milwaukee, WI",Wisconsin,2130,5.00,1.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11292,1129202,30325,"Denver, CO",Colorado,13485,1348502,33485,"Madison, WI",Wisconsin,1056,-4.00,-4.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11292,1129202,30325,"Denver, CO",Colorado,13485,1348502,33485,"Madison, WI",Wisconsin,1120,-12.00,2.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11292,1129202,30325,"Denver, CO",Colorado,13485,1348502,33485,"Madison, WI",Wisconsin,1546,0.00,19.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11292,1129202,30325,"Denver, CO",Colorado,13485,1348502,33485,"Madison, WI",Wisconsin,2045,-6.00,11.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11292,1129202,30325,"Denver, CO",Colorado,13485,1348502,33485,"Madison, WI",Wisconsin,2359,-5.00,-5.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11298,1129806,30194,"Dallas/Fort Worth, TX",Texas,13342,1334207,33342,"Milwaukee, WI",Wisconsin,0657,0.00,-10.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11298,1129806,30194,"Dallas/Fort Worth, TX",Texas,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1141,-2.00,-2.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11298,1129806,30194,"Dallas/Fort Worth, TX",Texas,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1434,18.00,19.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11298,1129806,30194,"Dallas/Fort Worth, TX",Texas,13342,1334207,33342,"Milwaukee, WI",Wisconsin,2126,197.00,200.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11298,1129806,30194,"Dallas/Fort Worth, TX",Texas,13485,1348502,33485,"Madison, WI",Wisconsin,1017,-6.00,-16.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11298,1129806,30194,"Dallas/Fort Worth, TX",Texas,13485,1348502,33485,"Madison, WI",Wisconsin,1425,-3.00,13.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11298,1129806,30194,"Dallas/Fort Worth, TX",Texas,13485,1348502,33485,"Madison, WI",Wisconsin,1759,-3.00,4.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11433,1143302,31295,"Detroit, MI",Michigan,10408,1040805,30408,"Appleton, WI",Wisconsin,0955,122.00,120.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11433,1143302,31295,"Detroit, MI",Michigan,10408,1040805,30408,"Appleton, WI",Wisconsin,1210,-2.00,6.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11433,1143302,31295,"Detroit, MI",Michigan,10408,1040805,30408,"Appleton, WI",Wisconsin,1555,-2.00,-16.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11433,1143302,31295,"Detroit, MI",Michigan,10408,1040805,30408,"Appleton, WI",Wisconsin,2040,20.00,20.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11433,1143302,31295,"Detroit, MI",Michigan,11203,1120302,30424,"Mosinee, WI",Wisconsin,1215,-3.00,4.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11433,1143302,31295,"Detroit, MI",Michigan,11203,1120302,30424,"Mosinee, WI",Wisconsin,2028,3.00,-12.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11433,1143302,31295,"Detroit, MI",Michigan,11977,1197705,31977,"Green Bay, WI",Wisconsin,0820,493.00,471.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11433,1143302,31295,"Detroit, MI",Michigan,11977,1197705,31977,"Green Bay, WI",Wisconsin,1210,40.00,28.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11433,1143302,31295,"Detroit, MI",Michigan,11977,1197705,31977,"Green Bay, WI",Wisconsin,1545,121.00,108.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11433,1143302,31295,"Detroit, MI",Michigan,11977,1197705,31977,"Green Bay, WI",Wisconsin,2050,-4.00,-16.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11433,1143302,31295,"Detroit, MI",Michigan,13076,1307605,33076,"La Crosse, WI",Wisconsin,1210,63.00,57.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11433,1143302,31295,"Detroit, MI",Michigan,13342,1334207,33342,"Milwaukee, WI",Wisconsin,0830,-5.00,-28.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11433,1143302,31295,"Detroit, MI",Michigan,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1210,0.00,-9.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11433,1143302,31295,"Detroit, MI",Michigan,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1610,283.00,278.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11433,1143302,31295,"Detroit, MI",Michigan,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1753,-3.00,-6.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11433,1143302,31295,"Detroit, MI",Michigan,13342,1334207,33342,"Milwaukee, WI",Wisconsin,2054,10.00,-3.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11433,1143302,31295,"Detroit, MI",Michigan,13485,1348502,33485,"Madison, WI",Wisconsin,0820,-3.00,-34.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11433,1143302,31295,"Detroit, MI",Michigan,13485,1348502,33485,"Madison, WI",Wisconsin,1153,-2.00,-15.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11433,1143302,31295,"Detroit, MI",Michigan,13485,1348502,33485,"Madison, WI",Wisconsin,1355,-1.00,-21.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11433,1143302,31295,"Detroit, MI",Michigan,13485,1348502,33485,"Madison, WI",Wisconsin,1605,71.00,51.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11433,1143302,31295,"Detroit, MI",Michigan,13485,1348502,33485,"Madison, WI",Wisconsin,1745,203.00,183.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11433,1143302,31295,"Detroit, MI",Michigan,13485,1348502,33485,"Madison, WI",Wisconsin,2251,13.00,-8.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11471,1147103,31471,"Eau Claire, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,0530,-2.00,6.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11471,1147103,31471,"Eau Claire, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,1324,,,1.00,0.00
1,7,12/1/2019 12:00:00 AM,11618,1161802,31703,"Newark, NJ",New Jersey,13342,1334207,33342,"Milwaukee, WI",Wisconsin,0830,,,1.00,0.00
1,7,12/1/2019 12:00:00 AM,11618,1161802,31703,"Newark, NJ",New Jersey,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1515,,,1.00,0.00
1,7,12/1/2019 12:00:00 AM,11618,1161802,31703,"Newark, NJ",New Jersey,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1615,159.00,140.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11618,1161802,31703,"Newark, NJ",New Jersey,13342,1334207,33342,"Milwaukee, WI",Wisconsin,2205,,,1.00,0.00
1,7,12/1/2019 12:00:00 AM,11618,1161802,31703,"Newark, NJ",New Jersey,13485,1348502,33485,"Madison, WI",Wisconsin,1030,-6.00,-45.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11618,1161802,31703,"Newark, NJ",New Jersey,13485,1348502,33485,"Madison, WI",Wisconsin,2030,-5.00,-33.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11697,1169706,32467,"Fort Lauderdale, FL",Florida,13342,1334207,33342,"Milwaukee, WI",Wisconsin,2055,-4.00,-13.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11977,1197705,31977,"Green Bay, WI",Wisconsin,10397,1039707,30397,"Atlanta, GA",Georgia,0600,26.00,56.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11977,1197705,31977,"Green Bay, WI",Wisconsin,10397,1039707,30397,"Atlanta, GA",Georgia,1704,75.00,50.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11977,1197705,31977,"Green Bay, WI",Wisconsin,11433,1143302,31295,"Detroit, MI",Michigan,0700,-5.00,53.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11977,1197705,31977,"Green Bay, WI",Wisconsin,11433,1143302,31295,"Detroit, MI",Michigan,0919,609.00,625.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11977,1197705,31977,"Green Bay, WI",Wisconsin,11433,1143302,31295,"Detroit, MI",Michigan,1307,29.00,45.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11977,1197705,31977,"Green Bay, WI",Wisconsin,11433,1143302,31295,"Detroit, MI",Michigan,1653,118.00,122.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11977,1197705,31977,"Green Bay, WI",Wisconsin,13204,1320402,31454,"Orlando, FL",Florida,0936,158.00,206.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11977,1197705,31977,"Green Bay, WI",Wisconsin,13487,1348702,31650,"Minneapolis, MN",Minnesota,0630,15.00,38.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11977,1197705,31977,"Green Bay, WI",Wisconsin,13487,1348702,31650,"Minneapolis, MN",Minnesota,1148,37.00,51.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11977,1197705,31977,"Green Bay, WI",Wisconsin,13487,1348702,31650,"Minneapolis, MN",Minnesota,1531,47.00,42.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11977,1197705,31977,"Green Bay, WI",Wisconsin,13487,1348702,31650,"Minneapolis, MN",Minnesota,1731,-3.00,-18.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11977,1197705,31977,"Green Bay, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,0655,-2.00,39.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11977,1197705,31977,"Green Bay, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,0735,,,1.00,0.00
1,7,12/1/2019 12:00:00 AM,11977,1197705,31977,"Green Bay, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,1137,18.00,40.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11977,1197705,31977,"Green Bay, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,1200,,,1.00,0.00
1,7,12/1/2019 12:00:00 AM,11977,1197705,31977,"Green Bay, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,1422,160.00,178.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11977,1197705,31977,"Green Bay, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,1439,19.00,41.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11977,1197705,31977,"Green Bay, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,1725,26.00,34.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11977,1197705,31977,"Green Bay, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,1811,29.00,145.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,11977,1197705,31977,"Green Bay, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,2000,27.00,60.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,12191,1219102,31453,"Houston, TX",Texas,13342,1334207,33342,"Milwaukee, WI",Wisconsin,2100,0.00,7.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,12266,1226603,31453,"Houston, TX",Texas,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1230,-8.00,9.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,12266,1226603,31453,"Houston, TX",Texas,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1805,75.00,80.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,12889,1288903,32211,"Las Vegas, NV",Nevada,10408,1040805,30408,"Appleton, WI",Wisconsin,2355,10.00,-50.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,12889,1288903,32211,"Las Vegas, NV",Nevada,13342,1334207,33342,"Milwaukee, WI",Wisconsin,0705,-3.00,-12.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,12889,1288903,32211,"Las Vegas, NV",Nevada,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1359,18.00,12.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,12889,1288903,32211,"Las Vegas, NV",Nevada,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1925,74.00,55.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,12889,1288903,32211,"Las Vegas, NV",Nevada,13485,1348502,33485,"Madison, WI",Wisconsin,1213,88.00,93.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,12892,1289208,32575,"Los Angeles, CA",California,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1900,12.00,-11.00,0.00,0.00
1,7,12/1/2019 12:00:00 AM,12892,1289208,32575,"Los Angeles, CA",California,13485,1348502,33485,"Madison, WI",Wisconsin,0912,128.00,129.00,0.00,0.00
