DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN_CITY_NAME,ORIGIN_STATE_NM,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST_CITY_NAME,DEST_STATE_NM,CRS_DEP_TIME,DEP_DELAY,ARR_DELAY,CANCELLED,DIVERTED
1,6,12/1/2018 12:00:00 AM,10397,1039707,30397,"Atlanta, GA",Georgia,10408,1040805,30408,"Appleton, WI",Wisconsin,1942,-3.00,3.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,10397,1039707,30397,"Atlanta, GA",Georgia,11977,1197705,31977,"Green Bay, WI",Wisconsin,1950,-5.00,-8.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,10397,1039707,30397,"Atlanta, GA",Georgia,13342,1334207,33342,"Milwaukee, WI",Wisconsin,0841,-2.00,-30.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,10397,1039707,30397,"Atlanta, GA",Georgia,13342,1334207,33342,"Milwaukee, WI",Wisconsin,0920,8.00,-4.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,10397,1039707,30397,"Atlanta, GA",Georgia,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1053,-4.00,-8.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,10397,1039707,30397,"Atlanta, GA",Georgia,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1504,-3.00,-15.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,10397,1039707,30397,"Atlanta, GA",Georgia,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1952,-2.00,-18.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,10397,1039707,30397,"Atlanta, GA",Georgia,13342,1334207,33342,"Milwaukee, WI",Wisconsin,2246,19.00,8.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,10397,1039707,30397,"Atlanta, GA",Georgia,13485,1348502,33485,"Madison, WI",Wisconsin,1053,59.00,45.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,10397,1039707,30397,"Atlanta, GA",Georgia,13485,1348502,33485,"Madison, WI",Wisconsin,2025,-2.00,-10.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,10408,1040805,30408,"Appleton, WI",Wisconsin,10397,1039707,30397,"Atlanta, GA",Georgia,0543,-3.00,15.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,10408,1040805,30408,"Appleton, WI",Wisconsin,10466,1046602,30466,"Phoenix, AZ",Arizona,1138,0.00,-27.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,10408,1040805,30408,"Appleton, WI",Wisconsin,11292,1129202,30325,"Denver, CO",Colorado,0815,-10.00,-47.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,10408,1040805,30408,"Appleton, WI",Wisconsin,11433,1143302,31295,"Detroit, MI",Michigan,0840,-5.00,15.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,10408,1040805,30408,"Appleton, WI",Wisconsin,11433,1143302,31295,"Detroit, MI",Michigan,1320,12.00,15.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,10408,1040805,30408,"Appleton, WI",Wisconsin,13487,1348702,31650,"Minneapolis, MN",Minnesota,0622,113.00,93.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,10408,1040805,30408,"Appleton, WI",Wisconsin,13487,1348702,31650,"Minneapolis, MN",Minnesota,1513,-13.00,26.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,10408,1040805,30408,"Appleton, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,0600,-10.00,7.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,10408,1040805,30408,"Appleton, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,0610,-6.00,9.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,10408,1040805,30408,"Appleton, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,0758,62.00,76.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,10408,1040805,30408,"Appleton, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,1122,-9.00,-2.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,10408,1040805,30408,"Appleton, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,1150,29.00,36.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,10408,1040805,30408,"Appleton, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,1500,-11.00,-15.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,10408,1040805,30408,"Appleton, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,1730,258.00,,1.00,0.00
1,6,12/1/2018 12:00:00 AM,10408,1040805,30408,"Appleton, WI",Wisconsin,14112,1411206,33195,"St. Petersburg, FL",Florida,0946,-2.00,3.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,10466,1046602,30466,"Phoenix, AZ",Arizona,10408,1040805,30408,"Appleton, WI",Wisconsin,0640,-3.00,-9.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,10466,1046602,30466,"Phoenix, AZ",Arizona,13342,1334207,33342,"Milwaukee, WI",Wisconsin,0740,-3.00,-22.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,10693,1069302,30693,"Nashville, TN",Tennessee,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1125,-3.00,-19.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,10693,1069302,30693,"Nashville, TN",Tennessee,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1905,23.00,8.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,10721,1072102,30721,"Boston, MA",Massachusetts,13342,1334207,33342,"Milwaukee, WI",Wisconsin,0800,-10.00,-20.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,10821,1082106,30852,"Baltimore, MD",Maryland,13342,1334207,33342,"Milwaukee, WI",Wisconsin,0825,-2.00,-13.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,11057,1105703,31057,"Charlotte, NC",North Carolina,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1150,-6.00,-17.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,11057,1105703,31057,"Charlotte, NC",North Carolina,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1443,54.00,40.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,11057,1105703,31057,"Charlotte, NC",North Carolina,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1621,8.00,-7.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,11057,1105703,31057,"Charlotte, NC",North Carolina,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1815,-1.00,-16.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,11057,1105703,31057,"Charlotte, NC",North Carolina,13342,1334207,33342,"Milwaukee, WI",Wisconsin,2215,-5.00,-11.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,11057,1105703,31057,"Charlotte, NC",North Carolina,13485,1348502,33485,"Madison, WI",Wisconsin,1425,11.00,22.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,11057,1105703,31057,"Charlotte, NC",North Carolina,13485,1348502,33485,"Madison, WI",Wisconsin,2220,-7.00,-10.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,11203,1120302,30424,"Mosinee, WI",Wisconsin,11433,1143302,31295,"Detroit, MI",Michigan,0840,-4.00,5.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,11203,1120302,30424,"Mosinee, WI",Wisconsin,13487,1348702,31650,"Minneapolis, MN",Minnesota,0700,-4.00,1.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,11203,1120302,30424,"Mosinee, WI",Wisconsin,13487,1348702,31650,"Minneapolis, MN",Minnesota,1540,47.00,121.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,11203,1120302,30424,"Mosinee, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,0925,-4.00,8.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,11203,1120302,30424,"Mosinee, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,0947,-6.00,2.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,11203,1120302,30424,"Mosinee, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,1715,44.00,73.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,11278,1127805,30852,"Washington, DC",Virginia,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1455,-3.00,-7.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,11292,1129202,30325,"Denver, CO",Colorado,10408,1040805,30408,"Appleton, WI",Wisconsin,1740,-7.00,20.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,11292,1129202,30325,"Denver, CO",Colorado,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1055,-1.00,-7.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,11292,1129202,30325,"Denver, CO",Colorado,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1508,-8.00,-8.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,11292,1129202,30325,"Denver, CO",Colorado,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1740,-2.00,-4.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,11292,1129202,30325,"Denver, CO",Colorado,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1740,73.00,68.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,11292,1129202,30325,"Denver, CO",Colorado,13485,1348502,33485,"Madison, WI",Wisconsin,1235,-3.00,-2.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,11298,1129806,30194,"Dallas/Fort Worth, TX",Texas,13342,1334207,33342,"Milwaukee, WI",Wisconsin,0810,87.00,73.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,11298,1129806,30194,"Dallas/Fort Worth, TX",Texas,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1030,-5.00,-21.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,11298,1129806,30194,"Dallas/Fort Worth, TX",Texas,13342,1334207,33342,"Milwaukee, WI",Wisconsin,2040,-4.00,-20.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,11298,1129806,30194,"Dallas/Fort Worth, TX",Texas,13485,1348502,33485,"Madison, WI",Wisconsin,1020,-4.00,8.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,11298,1129806,30194,"Dallas/Fort Worth, TX",Texas,13485,1348502,33485,"Madison, WI",Wisconsin,2045,-2.00,-3.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,11433,1143302,31295,"Detroit, MI",Michigan,10408,1040805,30408,"Appleton, WI",Wisconsin,1210,40.00,13.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,11433,1143302,31295,"Detroit, MI",Michigan,10408,1040805,30408,"Appleton, WI",Wisconsin,2050,-4.00,16.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,11433,1143302,31295,"Detroit, MI",Michigan,11203,1120302,30424,"Mosinee, WI",Wisconsin,2010,-10.00,-26.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,11433,1143302,31295,"Detroit, MI",Michigan,11977,1197705,31977,"Green Bay, WI",Wisconsin,1225,8.00,-14.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,11433,1143302,31295,"Detroit, MI",Michigan,11977,1197705,31977,"Green Bay, WI",Wisconsin,1603,-2.00,-20.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,11433,1143302,31295,"Detroit, MI",Michigan,13342,1334207,33342,"Milwaukee, WI",Wisconsin,0840,-2.00,-36.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,11433,1143302,31295,"Detroit, MI",Michigan,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1235,-6.00,-19.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,11433,1143302,31295,"Detroit, MI",Michigan,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1555,0.00,-19.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,11433,1143302,31295,"Detroit, MI",Michigan,13342,1334207,33342,"Milwaukee, WI",Wisconsin,2020,0.00,-12.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,11433,1143302,31295,"Detroit, MI",Michigan,13485,1348502,33485,"Madison, WI",Wisconsin,0835,84.00,59.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,11433,1143302,31295,"Detroit, MI",Michigan,13485,1348502,33485,"Madison, WI",Wisconsin,1555,-1.00,-9.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,11433,1143302,31295,"Detroit, MI",Michigan,13485,1348502,33485,"Madison, WI",Wisconsin,2035,-4.00,-27.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,11471,1147103,31471,"Eau Claire, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,0538,-12.00,-26.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,11471,1147103,31471,"Eau Claire, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,1335,15.00,32.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,11618,1161802,31703,"Newark, NJ",New Jersey,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1500,-7.00,-16.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,11618,1161802,31703,"Newark, NJ",New Jersey,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1900,-9.00,-13.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,11618,1161802,31703,"Newark, NJ",New Jersey,13485,1348502,33485,"Madison, WI",Wisconsin,1030,-12.00,-19.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,11618,1161802,31703,"Newark, NJ",New Jersey,13485,1348502,33485,"Madison, WI",Wisconsin,2145,-11.00,-20.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,11697,1169706,32467,"Fort Lauderdale, FL",Florida,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1800,-7.00,-30.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,11977,1197705,31977,"Green Bay, WI",Wisconsin,10397,1039707,30397,"Atlanta, GA",Georgia,0540,-4.00,-7.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,11977,1197705,31977,"Green Bay, WI",Wisconsin,11433,1143302,31295,"Detroit, MI",Michigan,0900,-6.00,-10.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,11977,1197705,31977,"Green Bay, WI",Wisconsin,11433,1143302,31295,"Detroit, MI",Michigan,1703,-11.00,-16.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,11977,1197705,31977,"Green Bay, WI",Wisconsin,13487,1348702,31650,"Minneapolis, MN",Minnesota,0620,4.00,-5.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,11977,1197705,31977,"Green Bay, WI",Wisconsin,13487,1348702,31650,"Minneapolis, MN",Minnesota,1210,-15.00,-35.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,11977,1197705,31977,"Green Bay, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,0549,-4.00,0.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,11977,1197705,31977,"Green Bay, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,0616,0.00,7.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,11977,1197705,31977,"Green Bay, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,0930,-13.00,-17.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,11977,1197705,31977,"Green Bay, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,0959,-10.00,-15.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,11977,1197705,31977,"Green Bay, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,1200,-2.00,-4.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,11977,1197705,31977,"Green Bay, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,1313,1.00,18.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,11977,1197705,31977,"Green Bay, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,1452,-7.00,-9.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,11977,1197705,31977,"Green Bay, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,1520,-11.00,-14.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,11977,1197705,31977,"Green Bay, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,1821,0.00,27.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,11977,1197705,31977,"Green Bay, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,1920,8.00,,1.00,0.00
1,6,12/1/2018 12:00:00 AM,12191,1219102,31453,"Houston, TX",Texas,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1115,-4.00,-22.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,12266,1226603,31453,"Houston, TX",Texas,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1805,-3.00,-7.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,12889,1288903,32211,"Las Vegas, NV",Nevada,13342,1334207,33342,"Milwaukee, WI",Wisconsin,0945,52.00,52.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,12889,1288903,32211,"Las Vegas, NV",Nevada,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1800,4.00,-2.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,12953,1295304,31703,"New York, NY",New York,13342,1334207,33342,"Milwaukee, WI",Wisconsin,0945,-4.00,21.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,12953,1295304,31703,"New York, NY",New York,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1425,-7.00,-21.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,12953,1295304,31703,"New York, NY",New York,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1855,56.00,63.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,12953,1295304,31703,"New York, NY",New York,13485,1348502,33485,"Madison, WI",Wisconsin,1015,-15.00,-3.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,13076,1307605,33076,"La Crosse, WI",Wisconsin,13487,1348702,31650,"Minneapolis, MN",Minnesota,0700,372.00,361.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,13076,1307605,33076,"La Crosse, WI",Wisconsin,13487,1348702,31650,"Minneapolis, MN",Minnesota,1142,-5.00,4.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,13076,1307605,33076,"La Crosse, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,0957,-5.00,16.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,13076,1307605,33076,"La Crosse, WI",Wisconsin,13930,1393007,30977,"Chicago, IL",Illinois,1252,-3.00,16.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,13204,1320402,31454,"Orlando, FL",Florida,13342,1334207,33342,"Milwaukee, WI",Wisconsin,0815,13.00,15.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,13204,1320402,31454,"Orlando, FL",Florida,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1140,8.00,-16.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,13204,1320402,31454,"Orlando, FL",Florida,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1710,0.00,-12.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,13204,1320402,31454,"Orlando, FL",Florida,13342,1334207,33342,"Milwaukee, WI",Wisconsin,1930,3.00,-18.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,10397,1039707,30397,"Atlanta, GA",Georgia,0545,-4.00,-1.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,10397,1039707,30397,"Atlanta, GA",Georgia,0740,-5.00,-5.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,10397,1039707,30397,"Atlanta, GA",Georgia,0810,-1.00,-3.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,10397,1039707,30397,"Atlanta, GA",Georgia,1100,-11.00,-17.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,10397,1039707,30397,"Atlanta, GA",Georgia,1240,0.00,6.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,10397,1039707,30397,"Atlanta, GA",Georgia,1710,-10.00,-7.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,10466,1046602,30466,"Phoenix, AZ",Arizona,1249,-14.00,-18.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,10693,1069302,30693,"Nashville, TN",Tennessee,0650,-1.00,5.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,10693,1069302,30693,"Nashville, TN",Tennessee,1435,0.00,17.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,10721,1072102,30721,"Boston, MA",Massachusetts,1500,-7.00,-5.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,10821,1082106,30852,"Baltimore, MD",Maryland,0725,-3.00,-12.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,11057,1105703,31057,"Charlotte, NC",North Carolina,0523,-8.00,-12.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,11057,1105703,31057,"Charlotte, NC",North Carolina,0728,-2.00,1.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,11057,1105703,31057,"Charlotte, NC",North Carolina,1342,-9.00,-6.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,11057,1105703,31057,"Charlotte, NC",North Carolina,1624,33.00,33.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,11057,1105703,31057,"Charlotte, NC",North Carolina,1805,-16.00,-17.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,11278,1127805,30852,"Washington, DC",Virginia,0840,-4.00,5.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,11292,1129202,30325,"Denver, CO",Colorado,0540,-5.00,-43.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,11292,1129202,30325,"Denver, CO",Colorado,0844,-6.00,-25.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,11292,1129202,30325,"Denver, CO",Colorado,1720,-1.00,-18.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,11292,1129202,30325,"Denver, CO",Colorado,1920,-3.00,-22.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,11298,1129806,30194,"Dallas/Fort Worth, TX",Texas,0645,-2.00,-9.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,11298,1129806,30194,"Dallas/Fort Worth, TX",Texas,1103,57.00,46.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,11298,1129806,30194,"Dallas/Fort Worth, TX",Texas,1326,-7.00,-7.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,11433,1143302,31295,"Detroit, MI",Michigan,0529,0.00,-5.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,11433,1143302,31295,"Detroit, MI",Michigan,0915,-11.00,-6.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,11433,1143302,31295,"Detroit, MI",Michigan,1241,-8.00,-6.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,11433,1143302,31295,"Detroit, MI",Michigan,1718,-3.00,-6.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,11618,1161802,31703,"Newark, NJ",New Jersey,0750,261.00,259.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,11618,1161802,31703,"Newark, NJ",New Jersey,1711,14.00,4.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,11697,1169706,32467,"Fort Lauderdale, FL",Florida,0855,-1.00,4.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,12191,1219102,31453,"Houston, TX",Texas,1435,-3.00,-11.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,12266,1226603,31453,"Houston, TX",Texas,0545,2.00,7.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,12889,1288903,32211,"Las Vegas, NV",Nevada,1005,-4.00,-33.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,12889,1288903,32211,"Las Vegas, NV",Nevada,1620,35.00,13.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,12953,1295304,31703,"New York, NY",New York,0726,-6.00,-20.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,12953,1295304,31703,"New York, NY",New York,1110,1.00,-11.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,12953,1295304,31703,"New York, NY",New York,1400,-11.00,-23.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,13204,1320402,31454,"Orlando, FL",Florida,0655,-2.00,6.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,13204,1320402,31454,"Orlando, FL",Florida,1050,3.00,20.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,13204,1320402,31454,"Orlando, FL",Florida,1105,22.00,26.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,13204,1320402,31454,"Orlando, FL",Florida,1500,0.00,19.00,0.00,0.00
1,6,12/1/2018 12:00:00 AM,13342,1334207,33342,"Milwaukee, WI",Wisconsin,13487,1348702,31650,"Minneapolis, MN",Minnesota,0630,-5.00,-10.00,0.00,0.00
